country,continent,year,lifeExp,pop,gdpPercap,gdpPercap_log,year_orig,highlight
Montenegro,Europe,20,70.636,527678,7778.414017,8.959107742535375,1972,FALSE
Montenegro,Europe,25,73.066,560073,9595.929905,9.16909431932682,1977,FALSE
Montenegro,Europe,30,74.101,562548,11222.58762,9.325683778155126,1982,FALSE
Montenegro,Europe,35,74.865,569473,11732.51017,9.370118914491124,1987,FALSE
Montenegro,Europe,40,75.435,621621,7003.339037,8.85414231959231,1992,FALSE
Montenegro,Europe,45,75.445,692651,6465.613349,8.774253158940985,1997,FALSE
Montenegro,Europe,50,73.981,720230,6557.194282,8.788318089533377,2002,FALSE
Montenegro,Europe,55,74.543,684736,9253.896111,9.132799943015339,2007,FALSE
Morocco,Africa,0,42.873,9939217,1688.20357,7.431420266225739,1952,TRUE
Morocco,Africa,5,45.423,11406350,1642.002314,7.403671699268385,1957,TRUE
Morocco,Africa,10,47.924,13056604,1566.353493,7.356505580962649,1962,TRUE
Morocco,Africa,15,50.335,14770296,1711.04477,7.4448594395346746,1967,TRUE
Morocco,Africa,20,52.862,16660670,1930.194975,7.565376300112482,1972,TRUE
Morocco,Africa,25,55.73,18396941,2370.619976,7.770906793168574,1977,TRUE
Morocco,Africa,30,59.65,20198730,2702.620356,7.901977083581836,1982,TRUE
Morocco,Africa,35,62.677,22987397,2755.046991,7.921189778065872,1987,TRUE
Morocco,Africa,40,65.393,25798239,2948.047252,7.9888982816746665,1992,TRUE
Morocco,Africa,45,67.66,28529501,2982.101858,8.000383652353667,1997,TRUE
Morocco,Africa,50,69.615,31167783,3258.495584,8.08902089054672,2002,TRUE
Morocco,Africa,55,71.164,33757175,3820.17523,8.248051572276294,2007,TRUE
Mozambique,Africa,0,31.286,6446316,468.5260381,6.149591677722147,1952,FALSE
Mozambique,Africa,5,33.779,7038035,495.5868333,6.20574258221079,1957,FALSE
Mozambique,Africa,10,36.161,7788944,556.6863539,6.3220019824047435,1962,FALSE
Mozambique,Africa,15,38.113,8680909,566.6691539,6.339775630601859,1967,FALSE
Mozambique,Africa,20,40.328,9809596,724.9178037,6.586058274220437,1972,FALSE
Mozambique,Africa,25,42.495,11127868,502.3197334,6.219236836068335,1977,FALSE
Mozambique,Africa,30,42.795,12587223,462.2114149,6.136022394419783,1982,FALSE
Mozambique,Africa,35,42.861,12891952,389.8761846,5.965829213333098,1987,FALSE
Mozambique,Africa,40,44.284,13160731,410.8968239,6.0183421462415785,1992,FALSE
Mozambique,Africa,45,46.344,16603334,472.3460771,6.1577119311102635,1997,FALSE
Mozambique,Africa,50,44.026,18473780,633.6179466,6.451446164909682,2002,FALSE
Mozambique,Africa,55,42.082,19951656,823.6856205,6.713788928589531,2007,FALSE
Myanmar,Asia,0,36.319,20092996,331,5.802118375377063,1952,FALSE
Myanmar,Asia,5,41.905,21731844,350,5.857933154483459,1957,FALSE
Myanmar,Asia,10,45.108,23634436,388,5.961005339623274,1962,FALSE
Myanmar,Asia,15,49.379,25870271,349,5.855071922202427,1967,FALSE
Myanmar,Asia,20,53.07,28466390,357,5.877735781779639,1972,FALSE
Myanmar,Asia,25,56.059,31528087,371,5.916202062607435,1977,FALSE
Myanmar,Asia,30,58.056,34680442,424,6.049733455231958,1982,FALSE
Myanmar,Asia,35,58.339,38028578,385,5.953243334287785,1987,FALSE
Myanmar,Asia,40,59.32,40546538,347,5.849324779946859,1992,FALSE
Myanmar,Asia,45,60.328,43247867,415,6.028278520230698,1997,FALSE
Myanmar,Asia,50,59.908,45598081,611,6.415096959171596,2002,FALSE
Myanmar,Asia,55,62.069,47761980,944,6.8501261661455,2007,FALSE
Namibia,Africa,0,41.725,485831,2423.780443,7.793083766766791,1952,FALSE
Namibia,Africa,5,45.226,548080,2621.448058,7.871482137969257,1957,FALSE
Namibia,Africa,10,48.386,621392,3173.215595,8.062500736013023,1962,FALSE
Namibia,Africa,15,51.159,706640,3793.694753,8.241095692065858,1967,FALSE
Namibia,Africa,20,53.867,821782,3746.080948,8.228465491953687,1972,FALSE
Namibia,Africa,25,56.437,977026,3876.485958,8.262684341312713,1977,FALSE
Namibia,Africa,30,58.968,1099010,4191.100511,8.340718630219216,1982,FALSE
Namibia,Africa,35,60.835,1278184,3693.731337,8.214392428552811,1987,FALSE
Namibia,Africa,40,61.999,1554253,3804.537999,8.243949843475754,1992,FALSE
Namibia,Africa,45,58.909,1774766,3899.52426,8.268609840061625,1997,FALSE
Namibia,Africa,50,51.479,1972153,4072.324751,8.311969307260537,2002,FALSE
Namibia,Africa,55,52.906,2055080,4811.060429,8.478672802210884,2007,FALSE
Nepal,Asia,0,36.157,9182536,545.8657229,6.302373016744891,1952,FALSE
Nepal,Asia,5,37.686,9682338,597.9363558,6.393484319858631,1957,FALSE
Nepal,Asia,10,39.393,10332057,652.3968593,6.480653056664149,1962,FALSE
Nepal,Asia,15,41.472,11261690,676.4422254,6.516847041746571,1967,FALSE
Nepal,Asia,20,43.971,12412593,674.7881296,6.514398759527167,1972,FALSE
Nepal,Asia,25,46.748,13933198,694.1124398,6.542633964386349,1977,FALSE
Nepal,Asia,30,49.594,15796314,718.3730947,6.57698906458844,1982,FALSE
Nepal,Asia,35,52.537,17917180,775.6324501,6.653678761198801,1987,FALSE
Nepal,Asia,40,55.727,20326209,897.7403604,6.799880895538102,1992,FALSE
Nepal,Asia,45,59.426,23001113,1010.892138,6.918588524901557,1997,FALSE
Nepal,Asia,50,61.34,25873917,1057.206311,6.963385152254503,2002,FALSE
Nepal,Asia,55,63.785,28901790,1091.359778,6.995179700490467,2007,FALSE
Netherlands,Europe,0,72.13,10381988,8941.571858,9.098466675755006,1952,FALSE
Netherlands,Europe,5,72.99,11026383,11276.19344,9.330449007106369,1957,FALSE
Netherlands,Europe,10,73.23,11805689,12790.84956,9.456485316135497,1962,FALSE
Netherlands,Europe,15,73.82,12596822,15363.25136,9.639733661384565,1967,FALSE
Netherlands,Europe,20,73.75,13329874,18794.74567,9.841332624116353,1972,FALSE
Netherlands,Europe,25,75.24,13852989,21209.0592,9.962183690139309,1977,FALSE
Netherlands,Europe,30,76.05,14310401,21399.46046,9.971120988542578,1982,FALSE
Netherlands,Europe,35,76.83,14665278,23651.32361,10.071174358950202,1987,FALSE
Netherlands,Europe,40,77.42,15174244,26790.94961,10.195819408345681,1992,FALSE
Netherlands,Europe,45,78.03,15604464,30246.13063,10.317123542219564,1997,FALSE
Netherlands,Europe,50,78.53,16122830,33724.75778,10.42598749884112,2002,FALSE
Netherlands,Europe,55,79.762,16570613,36797.93332,10.513196962797394,2007,FALSE
Nicaragua,Americas,0,42.314,1165790,3112.363948,8.043137828331645,1952,FALSE
Nicaragua,Americas,5,45.432,1358828,3457.415947,8.148276752903572,1957,FALSE
Nicaragua,Americas,10,48.632,1590597,3634.364406,8.198189520758671,1962,FALSE
Nicaragua,Americas,15,51.884,1865490,4643.393534,8.443200742989394,1967,FALSE
Nicaragua,Americas,20,55.151,2182908,4688.593267,8.452887873378042,1972,FALSE
Nicaragua,Americas,25,57.47,2554598,5486.371089,8.610022312119094,1977,FALSE
Nicaragua,Americas,30,59.298,2979423,3470.338156,8.152007319489666,1982,FALSE
Nicaragua,Americas,35,62.008,3344353,2955.984375,7.991586996194853,1987,FALSE
Nicaragua,Americas,40,65.843,4017939,2170.151724,7.682552362984302,1992,FALSE
Nicaragua,Americas,45,68.426,4609572,2253.023004,7.720028150766271,1997,FALSE
Nicaragua,Americas,50,70.836,5146848,2474.548819,7.8138133630314375,2002,FALSE
Nicaragua,Americas,55,72.899,5675356,2749.320965,7.919109238352224,2007,FALSE
Niger,Africa,0,37.444,3379468,761.879376,6.635788243943405,1952,FALSE
Niger,Africa,5,38.598,3692184,835.5234025,6.728058357816719,1957,FALSE
Niger,Africa,10,39.487,4076008,997.7661127,6.905518892833778,1962,FALSE
Niger,Africa,15,40.118,4534062,1054.384891,6.960712834169096,1967,FALSE
Niger,Africa,20,40.546,5060262,954.2092363,6.860882972662072,1972,FALSE
Niger,Africa,25,41.291,5682086,808.8970728,6.695671681275859,1977,FALSE
Niger,Africa,30,42.598,6437188,909.7221354,6.813139207169115,1982,FALSE
Niger,Africa,35,44.555,7332638,668.3000228,6.504737208633439,1987,FALSE
Niger,Africa,40,47.391,8392818,581.182725,6.365065208267468,1992,FALSE
Niger,Africa,45,51.313,9666252,580.3052092,6.363554187892443,1997,FALSE
Niger,Africa,50,54.496,11140655,601.0745012,6.398718888915774,2002,FALSE
Niger,Africa,55,56.867,12894865,619.6768924,6.4291982009074955,2007,FALSE
Nigeria,Africa,0,36.324,33119096,1077.281856,6.982196347653054,1952,FALSE
Nigeria,Africa,5,37.802,37173340,1100.592563,7.003604007379495,1957,FALSE
Nigeria,Africa,10,39.36,41871351,1150.927478,7.048323398917519,1962,FALSE
Nigeria,Africa,15,41.04,47287752,1014.514104,6.922165061584215,1967,FALSE
Nigeria,Africa,20,42.821,53740085,1698.388838,7.437435338299622,1972,FALSE
Nigeria,Africa,25,44.514,62209173,1981.951806,7.591837398751715,1977,FALSE
Nigeria,Africa,30,45.826,73039376,1576.97375,7.363262941295014,1982,FALSE
Nigeria,Africa,35,46.886,81551520,1385.029563,7.233476763519989,1987,FALSE
Nigeria,Africa,40,47.472,93364244,1619.848217,7.39008773062707,1992,FALSE
Nigeria,Africa,45,47.464,106207839,1624.941275,7.39322695564929,1997,FALSE
Nigeria,Africa,50,46.608,119901274,1615.286395,7.387267554300202,2002,FALSE
Nigeria,Africa,55,46.859,135031164,2013.977305,7.6078668045953535,2007,FALSE
Norway,Europe,0,72.67,3327728,10095.42172,9.219837305010588,1952,TRUE
Norway,Europe,5,73.44,3491938,11653.97304,9.363402434331544,1957,TRUE
Norway,Europe,10,73.47,3638919,13450.40151,9.506764236629031,1962,TRUE
Norway,Europe,15,74.08,3786019,16361.87647,9.702709302234608,1967,TRUE
Norway,Europe,20,74.34,3933004,18965.05551,9.850353381089452,1972,TRUE
Norway,Europe,25,75.37,4043205,23311.34939,10.056695619243195,1977,TRUE
Norway,Europe,30,75.97,4114787,26298.63531,10.177272327465944,1982,TRUE
Norway,Europe,35,75.89,4186147,31540.9748,10.359042766824459,1987,TRUE
Norway,Europe,40,77.32,4286357,33965.66115,10.43310532706233,1992,TRUE
Norway,Europe,45,78.32,4405672,41283.16433,10.628210052498586,1997,TRUE
Norway,Europe,50,79.05,4535591,44683.97525,10.70737022080105,2002,TRUE
Norway,Europe,55,80.196,4627926,49357.19017,10.806838731715855,2007,TRUE
Oman,Asia,0,37.578,507833,1828.230307,7.511103732590244,1952,FALSE
Oman,Asia,5,40.08,561977,2242.746551,7.715456532594046,1957,FALSE
Oman,Asia,10,43.165,628164,2924.638113,7.980926029960471,1962,FALSE
Oman,Asia,15,46.988,714775,4720.942687,8.459763780459888,1967,FALSE
Oman,Asia,20,52.143,829050,10618.03855,9.270309583764263,1972,FALSE
Oman,Asia,25,57.367,1004533,11848.34392,9.379943383210337,1977,FALSE
Oman,Asia,30,62.728,1301048,12954.79101,9.46922096087072,1982,FALSE
Oman,Asia,35,67.734,1593882,18115.22313,9.804507920669824,1987,FALSE
Oman,Asia,40,71.197,1915208,18616.70691,9.83181467750998,1992,FALSE
Oman,Asia,45,72.499,2283635,19702.05581,9.888478265118952,1997,FALSE
Oman,Asia,50,74.193,2713462,19774.83687,9.892165543297152,2002,FALSE
Oman,Asia,55,75.64,3204897,22316.19287,10.013067831605971,2007,FALSE
Pakistan,Asia,0,43.436,41346560,684.5971438,6.5288305540161,1952,FALSE
Pakistan,Asia,5,45.557,46679944,747.0835292,6.616176998426324,1957,FALSE
Pakistan,Asia,10,47.67,53100671,803.3427418,6.688781449532241,1962,FALSE
Pakistan,Asia,15,49.8,60641899,942.4082588,6.848438576441265,1967,FALSE
Pakistan,Asia,20,51.929,69325921,1049.938981,6.95648732812959,1972,FALSE
Pakistan,Asia,25,54.043,78152686,1175.921193,7.069807113458015,1977,FALSE
Pakistan,Asia,30,56.158,91462088,1443.429832,7.27477738829213,1982,FALSE
Pakistan,Asia,35,58.245,105186881,1704.686583,7.44113655053284,1987,FALSE
Pakistan,Asia,40,60.838,120065004,1971.829464,7.586717052721257,1992,FALSE
Pakistan,Asia,45,61.818,135564834,2049.350521,7.625278202910314,1997,FALSE
Pakistan,Asia,50,63.61,153403524,2092.712441,7.646216322180451,2002,FALSE
Pakistan,Asia,55,65.483,169270617,2605.94758,7.865551642363522,2007,FALSE
Panama,Americas,0,55.191,940080,2480.380334,7.816167187884382,1952,TRUE
Panama,Americas,5,59.201,1063506,2961.800905,7.993552776160787,1957,TRUE
Panama,Americas,10,61.817,1215725,3536.540301,8.170904212141355,1962,TRUE
Panama,Americas,15,64.071,1405486,4421.009084,8.39412324856288,1967,TRUE
Panama,Americas,20,66.216,1616384,5364.249663,8.587511787501867,1972,TRUE
Panama,Americas,25,68.681,1839782,5351.912144,8.585209186127738,1977,TRUE
Panama,Americas,30,70.472,2036305,7009.601598,8.855036145032674,1982,TRUE
Panama,Americas,35,71.523,2253639,7034.779161,8.858621577584552,1987,TRUE
Panama,Americas,40,72.462,2484997,6618.74305,8.797660759301952,1992,TRUE
Panama,Americas,45,73.738,2734531,7113.692252,8.869776692084349,1997,TRUE
Panama,Americas,50,74.712,2990875,7356.031934,8.903275926932842,2002,TRUE
Panama,Americas,55,75.537,3242173,9809.185636,9.191074535454053,2007,TRUE
Paraguay,Americas,0,62.649,1555876,1952.308701,7.576767900473375,1952,FALSE
Paraguay,Americas,5,63.196,1770902,2046.154706,7.6237175575337295,1957,FALSE
Paraguay,Americas,10,64.361,2009813,2148.027146,7.672305093351506,1962,FALSE
Paraguay,Americas,15,64.951,2287985,2299.376311,7.74039319601381,1967,FALSE
Paraguay,Americas,20,65.815,2614104,2523.337977,7.833337898052313,1972,FALSE
Paraguay,Americas,25,66.353,2984494,3248.373311,8.085909630329683,1977,FALSE
Paraguay,Americas,30,66.874,3366439,4258.503604,8.356673110888163,1982,FALSE
Paraguay,Americas,35,67.378,3886512,3998.875695,8.293768524342696,1987,FALSE
Paraguay,Americas,40,68.225,4483945,4196.411078,8.341984933735649,1992,FALSE
Paraguay,Americas,45,69.4,5154123,4247.400261,8.354062371457553,1997,FALSE
Paraguay,Americas,50,70.755,5884491,3783.674243,8.23845083846387,2002,FALSE
Paraguay,Americas,55,71.752,6667147,4172.838464,8.336351770041206,2007,FALSE
Peru,Americas,0,43.902,8025700,3758.523437,8.231781456330422,1952,TRUE
Peru,Americas,5,46.263,9146100,4245.256698,8.353557567588549,1957,TRUE
Peru,Americas,10,49.096,10516500,4957.037982,8.508563660286962,1962,TRUE
Peru,Americas,15,51.445,12132200,5788.09333,8.663558212362215,1967,TRUE
Peru,Americas,20,55.448,13954700,5937.827283,8.68909856817114,1972,TRUE
Peru,Americas,25,58.447,15990099,6281.290855,8.74533078849894,1977,TRUE
Peru,Americas,30,61.406,18125129,6434.501797,8.769429696209459,1982,TRUE
Peru,Americas,35,64.134,20195924,6360.9434440000005,8.757931985584413,1987,TRUE
Peru,Americas,40,66.458,22430449,4446.380924,8.39984576876673,1992,TRUE
Peru,Americas,45,68.386,24748122,5838.347657,8.672203100343284,1997,TRUE
Peru,Americas,50,69.906,26769436,5909.020073,8.684235288361398,2002,TRUE
Peru,Americas,55,71.421,28674757,7408.905561,8.910438009810923,2007,TRUE
Philippines,Asia,0,47.752,22438691,1272.880995,7.149038110291206,1952,FALSE
Philippines,Asia,5,51.334,26072194,1547.944844,7.344683423023936,1957,FALSE
Philippines,Asia,10,54.757,30325264,1649.552153,7.408259107628651,1962,FALSE
Philippines,Asia,15,56.393,35356600,1814.12743,7.503359876278364,1967,FALSE
Philippines,Asia,20,58.065,40850141,1989.37407,7.595575330552742,1972,FALSE
Philippines,Asia,25,60.06,46850962,2373.204287,7.771996340804566,1977,FALSE
Philippines,Asia,30,62.082,53456774,2603.273765,7.864525072341735,1982,FALSE
Philippines,Asia,35,64.151,60017788,2189.634995,7.691490139969962,1987,FALSE
Philippines,Asia,40,66.458,67185766,2279.324017,7.731634194216554,1992,FALSE
Philippines,Asia,45,68.564,75012988,2536.534925,7.838554225884947,1997,FALSE
Philippines,Asia,50,70.303,82995088,2650.921068,7.882662431421013,2002,FALSE
Philippines,Asia,55,71.688,91077287,3190.481016,8.067926973126148,2007,FALSE
Poland,Europe,0,61.31,25730551,4029.329699,8.301355313315165,1952,FALSE
Poland,Europe,5,65.77,28235346,4734.253019,8.462579235836216,1957,FALSE
Poland,Europe,10,67.64,30329617,5338.752143,8.58274722356042,1962,FALSE
Poland,Europe,15,69.61,31785378,6557.152776,8.788311759671918,1967,FALSE
Poland,Europe,20,70.85,33039545,8006.506993,8.9880098641775,1972,FALSE
Poland,Europe,25,70.67,34621254,9508.141454,9.159903705735847,1977,FALSE
Poland,Europe,30,71.32,36227381,8451.531004,9.042102887844724,1982,FALSE
Poland,Europe,35,70.98,37740710,9082.351172,9.114088377723832,1987,FALSE
Poland,Europe,40,70.99,38370697,7738.881247,8.954012414405344,1992,FALSE
Poland,Europe,45,72.75,38654957,10159.58368,9.226172743914965,1997,FALSE
Poland,Europe,50,74.67,38625976,12002.23908,9.392848501364389,2002,FALSE
Poland,Europe,55,75.563,38518241,15389.92468,9.64146833273388,2007,FALSE
Portugal,Europe,0,59.82,8526050,3068.319867,8.028885416179008,1952,FALSE
Portugal,Europe,5,61.51,8817650,3774.571743,8.236042209684777,1957,FALSE
Portugal,Europe,10,64.39,9019800,4727.954889,8.46124801779676,1962,FALSE
Portugal,Europe,15,66.6,9103000,6361.517993,8.758022305999726,1967,FALSE
Portugal,Europe,20,69.26,8970450,9022.247417,9.10744874133428,1972,FALSE
Portugal,Europe,25,70.41,9662600,10172.48572,9.227441876090147,1977,FALSE
Portugal,Europe,30,72.77,9859650,11753.84291,9.371935522271308,1982,FALSE
Portugal,Europe,35,74.06,9915289,13039.30876,9.475723824873153,1987,FALSE
Portugal,Europe,40,74.86,9927680,16207.26663,9.693214978056083,1992,FALSE
Portugal,Europe,45,75.97,10156415,17641.03156,9.777982806309033,1997,FALSE
Portugal,Europe,50,77.29,10433867,19970.90787,9.902031887069048,2002,FALSE
Portugal,Europe,55,78.098,10642836,20509.64777,9.928650677345093,2007,FALSE
Puerto Rico,Americas,0,64.28,2227000,3081.959785,8.0333209674497,1952,FALSE
Puerto Rico,Americas,5,68.54,2260000,3907.156189,8.270565070964496,1957,FALSE
Puerto Rico,Americas,10,69.62,2448046,5108.34463,8.538630683553107,1962,FALSE
Puerto Rico,Americas,15,71.1,2648961,6929.277714,8.843510860778018,1967,FALSE
Puerto Rico,Americas,20,72.16,2847132,9123.041742,9.118558551803602,1972,FALSE
Puerto Rico,Americas,25,73.44,3080828,9770.524921,9.187125471433868,1977,FALSE
Puerto Rico,Americas,30,73.75,3279001,10330.98915,9.242903312611743,1982,FALSE
Puerto Rico,Americas,35,74.63,3444468,12281.34191,9.415836471789572,1987,FALSE
Puerto Rico,Americas,40,73.911,3585176,14641.58711,9.591621190792461,1992,FALSE
Puerto Rico,Americas,45,74.917,3759430,16999.4333,9.740935287188602,1997,FALSE
Puerto Rico,Americas,50,77.778,3859606,18855.60618,9.844565558738122,2002,FALSE
Puerto Rico,Americas,55,78.746,3942491,19328.70901,9.869346783112231,2007,FALSE
Reunion,Africa,0,52.724,257700,2718.885295,7.907977257276984,1952,FALSE
Reunion,Africa,5,55.09,308700,2769.451844,7.926404689345817,1957,FALSE
Reunion,Africa,10,57.666,358900,3173.72334,8.062660732826064,1962,FALSE
Reunion,Africa,15,60.542,414024,4021.175739,8.299329611239415,1967,FALSE
Reunion,Africa,20,64.274,461633,5047.658563,8.526679763859006,1972,FALSE
Reunion,Africa,25,67.064,492095,4319.804067,8.370965325348482,1977,FALSE
Reunion,Africa,30,69.885,517810,5267.219353,8.569257865284124,1982,FALSE
Reunion,Africa,35,71.913,562035,5303.377488,8.576099158461872,1987,FALSE
Reunion,Africa,40,73.615,622191,6101.255823,8.716249901595493,1992,FALSE
Reunion,Africa,45,74.772,684810,6071.941411,8.7114336699841175,1997,FALSE
Reunion,Africa,50,75.744,743981,6316.1652,8.750867530828282,2002,FALSE
Reunion,Africa,55,76.442,798094,7670.122558,8.945087873112389,2007,FALSE
Romania,Europe,0,61.05,16630000,3144.613186,8.053446168247508,1952,FALSE
Romania,Europe,5,64.1,17829327,3943.370225,8.2797910237128,1957,FALSE
Romania,Europe,10,66.8,18680721,4734.997586,8.462736495799563,1962,FALSE
Romania,Europe,15,66.8,19284814,6470.866545,8.77506531129337,1967,FALSE
Romania,Europe,20,69.21,20662648,8011.414402,8.98862260399967,1972,FALSE
Romania,Europe,25,69.46,21658597,9356.39724,9.14381558511826,1977,FALSE
Romania,Europe,30,69.66,22356726,9605.314053,9.170071771492697,1982,FALSE
Romania,Europe,35,69.53,22686371,9696.273295,9.17949689427738,1987,FALSE
Romania,Europe,40,69.36,22797027,6598.409903,8.79458397519984,1992,FALSE
Romania,Europe,45,69.72,22562458,7346.547557,8.901985761717766,1997,FALSE
Romania,Europe,50,71.322,22404337,7885.360081,8.97276316493657,2002,FALSE
Romania,Europe,55,72.476,22276056,10808.47561,9.288085884038223,2007,FALSE
Rwanda,Africa,0,40,2534927,493.3238752,6.201165906014376,1952,FALSE
Rwanda,Africa,5,41.5,2822082,540.2893983,6.292104918780773,1957,FALSE
Rwanda,Africa,10,43,3051242,597.4730727,6.392709216179257,1962,FALSE
Rwanda,Africa,15,44.1,3451079,510.9637142,6.236298578289071,1967,FALSE
Rwanda,Africa,20,44.6,3992121,590.5806638,6.38110622884836,1972,FALSE
Rwanda,Africa,25,45,4657072,670.0806011,6.507398005298783,1977,FALSE
Rwanda,Africa,30,46.218,5507565,881.5706467,6.781705142358862,1982,FALSE
Rwanda,Africa,35,44.02,6349365,847.991217,6.742870278426945,1987,FALSE
Rwanda,Africa,40,23.599,7290203,737.0685949,6.60268096099263,1992,FALSE
Rwanda,Africa,45,36.087,7212583,589.9445051,6.380028473323383,1997,FALSE
Rwanda,Africa,50,43.413,7852401,785.6537648,6.666516192580365,2002,FALSE
Rwanda,Africa,55,46.242,8860588,863.0884639,6.760517193245892,2007,FALSE
Sao Tome and Principe,Africa,0,46.471,60011,879.5835855,6.779448597183153,1952,FALSE
Sao Tome and Principe,Africa,5,48.945,61325,860.7369026,6.7577888858379795,1957,FALSE
Sao Tome and Principe,Africa,10,51.893,65345,1071.551119,6.976862521661787,1962,FALSE
Sao Tome and Principe,Africa,15,54.425,70787,1384.840593,7.233340316690606,1967,FALSE
Sao Tome and Principe,Africa,20,56.48,76595,1532.985254,7.334972259777932,1972,FALSE
Sao Tome and Principe,Africa,25,58.55,86796,1737.561657,7.460238062852498,1977,FALSE
Sao Tome and Principe,Africa,30,60.351,98593,1890.218117,7.544447507215055,1982,FALSE
Sao Tome and Principe,Africa,35,61.728,110812,1516.525457,7.324177113667596,1987,FALSE
Sao Tome and Principe,Africa,40,62.742,125911,1428.777814,7.264574682286113,1992,FALSE
Sao Tome and Principe,Africa,45,63.306,145608,1339.076036,7.199735129739869,1997,FALSE
Sao Tome and Principe,Africa,50,64.337,170372,1353.09239,7.210147911131397,2002,FALSE
Sao Tome and Principe,Africa,55,65.528,199579,1598.435089,7.376780360230913,2007,FALSE
Saudi Arabia,Asia,0,39.875,4005677,6459.554823,8.77331568155375,1952,FALSE
Saudi Arabia,Asia,5,42.868,4419650,8157.591248,9.006704214184872,1957,FALSE
Saudi Arabia,Asia,10,45.914,4943029,11626.41975,9.361035352030672,1962,FALSE
Saudi Arabia,Asia,15,49.901,5618198,16903.04886,9.735249290557134,1967,FALSE
Saudi Arabia,Asia,20,53.886,6472756,24837.42865,10.120107014183576,1972,FALSE
Saudi Arabia,Asia,25,58.69,8128505,34167.7626,10.439037864475624,1977,FALSE
Saudi Arabia,Asia,30,63.012,11254672,33693.17525,10.425050580994759,1982,FALSE
Saudi Arabia,Asia,35,66.295,14619745,21198.26136,9.961674445976238,1987,FALSE
Saudi Arabia,Asia,40,68.768,16945857,24841.61777,10.12027566154345,1992,FALSE
Saudi Arabia,Asia,45,70.533,21229759,20586.69019,9.932400038678859,1997,FALSE
Saudi Arabia,Asia,50,71.626,24501530,19014.54118,9.852959290699694,2002,FALSE
Saudi Arabia,Asia,55,72.777,27601038,21654.83194,9.982983892824338,2007,FALSE
Senegal,Africa,0,37.278,2755589,1450.356983,7.2795650002859755,1952,FALSE
Senegal,Africa,5,39.329,3054547,1567.653006,7.357334879226639,1957,FALSE
Senegal,Africa,10,41.454,3430243,1654.988723,7.411549473890668,1962,FALSE
Senegal,Africa,15,43.563,3965841,1612.404632,7.385481903975178,1967,FALSE
Senegal,Africa,20,45.815,4588696,1597.712056,7.376327919852211,1972,FALSE
Senegal,Africa,25,48.879,5260855,1561.769116,7.3535745064140245,1977,FALSE
Senegal,Africa,30,52.379,6147783,1518.479984,7.325465102969886,1982,FALSE
Senegal,Africa,35,55.769,7171347,1441.72072,7.2735926236366195,1987,FALSE
Senegal,Africa,40,58.196,8307920,1367.899369,7.221031534804262,1992,FALSE
Senegal,Africa,45,60.187,9535314,1392.368347,7.238761422987137,1997,FALSE
Senegal,Africa,50,61.6,10870037,1519.635262,7.326225625834978,2002,FALSE
Senegal,Africa,55,63.062,12267493,1712.472136,7.445693299055102,2007,FALSE
Serbia,Europe,0,57.996,6860147,3581.459448,8.183525663360221,1952,FALSE
Serbia,Europe,5,61.685,7271135,4981.090891,8.513404200447454,1957,FALSE
Serbia,Europe,10,64.531,7616060,6289.629157,8.746657390404753,1962,FALSE
Serbia,Europe,15,66.914,7971222,7991.707066,8.986159666253233,1967,FALSE
Serbia,Europe,20,68.7,8313288,10522.06749,9.261229996449995,1972,FALSE
Serbia,Europe,25,70.3,8686367,12980.66956,9.47121657290302,1977,FALSE
Serbia,Europe,30,70.162,9032824,15181.0927,9.627806031231179,1982,FALSE
Serbia,Europe,35,71.218,9230783,15870.87851,9.672241168636095,1987,FALSE
Serbia,Europe,40,71.659,9826397,9325.068238,9.14046156223323,1992,FALSE
Serbia,Europe,45,72.232,10336594,7914.320304,8.976429094212028,1997,FALSE
Serbia,Europe,50,73.213,10111559,7236.075251,8.886834245991238,2002,FALSE
Serbia,Europe,55,74.002,10150265,9786.534714,9.18876271106754,2007,FALSE
Sierra Leone,Africa,0,30.331,2143249,879.7877358,6.779680669058424,1952,FALSE
Sierra Leone,Africa,5,31.57,2295678,1004.484437,6.912229690854728,1957,FALSE
Sierra Leone,Africa,10,32.767,2467895,1116.639877,7.018079345116951,1962,FALSE
Sierra Leone,Africa,15,34.113,2662190,1206.043465,7.095100417267865,1967,FALSE
Sierra Leone,Africa,20,35.4,2879013,1353.759762,7.210641009369533,1972,FALSE
Sierra Leone,Africa,25,36.788,3140897,1348.285159,7.206588811385204,1977,FALSE
Sierra Leone,Africa,30,38.445,3464522,1465.010784,7.289617882516225,1982,FALSE
Sierra Leone,Africa,35,40.006,3868905,1294.447788,7.165839464658583,1987,FALSE
Sierra Leone,Africa,40,38.333,4260884,1068.696278,6.974194752788752,1992,FALSE
Sierra Leone,Africa,45,39.897,4578212,574.6481576,6.35375795368416,1997,FALSE
Sierra Leone,Africa,50,41.012,5359092,699.489713,6.550351087778671,2002,FALSE
Sierra Leone,Africa,55,42.568,6144562,862.5407561,6.759882401238381,2007,FALSE
Singapore,Asia,0,60.396,1127000,2315.138227,7.7472246740250625,1952,TRUE
Singapore,Asia,5,63.179,1445929,2843.104409,7.952651835915101,1957,TRUE
Singapore,Asia,10,65.798,1750200,3674.735572,8.209236455860903,1962,TRUE
Singapore,Asia,15,67.946,1977600,4977.41854,8.512666670159028,1967,TRUE
Singapore,Asia,20,69.521,2152400,8597.756202,9.059256541455326,1972,TRUE
